name,t0_year,treated,case_per_t.pre20,case_per_t.pre19,case_per_t.pre18,case_per_t.pre17,case_per_t.pre16,case_per_t.pre15,case_per_t.pre14,case_per_t.pre13,case_per_t.pre12,case_per_t.pre11,case_per_t.pre10,case_per_t.pre9,case_per_t.pre8,case_per_t.pre7,case_per_t.pre6,case_per_t.pre5,case_per_t.pre4,case_per_t.pre3,case_per_t.pre2,case_per_t.pre1,case_per_t.0,case_per_t.1,case_per_t.2,case_per_t.3,case_per_t.4,case_per_t.5,case_per_t.6
Italy,0,0,60.18551620437858,61.40283627371363,62.55100856036056,63.058790605630264,64.08754821313669,64.24531729200154,65.33598197078364,66.31838107163539,66.86238240424818,66.34884974049612,66.60023017925987,67.69000504124678,66.05509924560192,66.0738846666291,68.00570012588922,69.13208133500096,69.99258551354825,71.50489721148182,72.28835561441552,72.54994905729085,72.6735735072439,71.39404177856646,71.67225922261773,72.79836376341659,74.13530408264579,67.82896695,68.67896725
Jamaica,2014,1,12.793727645850488,13.328702433787674,13.72335440319452,14.144046589785884,14.522740461977081,14.799384808694724,14.981365111963772,14.864063564369319,14.651801089034898,14.606719179401779,14.316240962900414,14.051824817518249,14.612182482371932,14.94674031664288,15.277139218273756,15.670787910176516,15.820875129515981,16.110791059374392,16.471108971868965,16.840113197910945,17.249612801059566,17.658103149610657,18.064221768180353,19.83314034,20.16992395,20.45379915,18.2
Japan,0,0,43.53187864175205,45.25232117536791,46.93052293534007,48.84192489160928,50.408406689090874,51.86318887487406,53.266471518987345,54.971223476084056,56.76496140898592,58.48206434969996,60.21067911648162,62.03867113484396,64.59090802357525,67.35646028503673,69.7038262393042,72.33749736330185,74.73513036552322,76.48049544307949,78.64741157179667,80.4336126039442,82.32371169561776,83.79531562634862,84.09975172067004,85.58277031012813,87.22594317481958,88.73716831,89.92464033
Kazakhstan,0,0,31.60514614703547,32.20215873927516,32.97954398694989,33.8511491003268,33.034760630975526,31.71365305663963,30.45123158461853,29.08360950763961,27.727181534929723,27.14362006240942,26.7858801309487,26.617311306666114,26.649132510898568,26.672359312179303,25.976534622064094,25.005954459877533,23.221996562324072,21.832901650189132,20.85281639262947,20.54531919100824,20.20397699154781,19.451674912070647,18.608034284488024,18.20415730527944,18.751543703781962,20.41441411,20.96587232
Kenya,0,0,1.3302887774183765,1.3451449381522964,1.3564122798724239,1.3689352285449843,1.380963667164566,1.3876962135134823,1.4041426373022479,1.3980620386733709,1.4107813225755013,1.3894364774307215,1.395868527808902,1.3755673822560255,1.3576718816222142,1.3455327942628752,1.3380155599721948,1.3283492913515533,1.3355202394532528,1.3485959712577917,1.3630756044798131,1.3790964760746551,1.399416901731346,1.4164986781850064,1.4395055527012885,1.466049187713049,1.4945099267136024,2.215153041,2.281741971
Kuwait,0,0,3.448774616,3.930798343,4.275718471,4.699405111,4.632761857,5.176656434,4.91545905,5.277837914,5.246245437,4.65319258,4.914422091,4.954714313,4.969693966,4.994863485,5.193070494,5.04020764,5.503286741,4.964911551,4.315985378,4.122315851,4.330217427,4.386406781,4.360744142,4.460216321,4.58986392,4.750666007,4.945966522
Kyrgyzstan,0,0,14.652301014306596,14.404985941063165,14.350291244933665,13.76370493816332,12.688834154351396,11.717911591857593,10.81631369259803,10.163003057598544,9.537604115629593,9.315888455238518,9.331356322760335,9.264370551028096,9.07732090034674,9.007283151900205,8.99854361490112,8.781983144787793,8.505649876849606,8.349711143722251,8.221332990693663,8.157436622783157,8.112070195462977,8.068221553954821,7.918773027161341,7.766455706827376,7.782383419689118,8.448796918,8.497237864
Latvia,0,0,49.22355104810471,54.33446859309715,57.495769102907,53.87967112209945,47.637535395662255,45.82195950347966,47.88343992308774,46.33333361221711,45.63705095985301,49.04435706431283,50.00404731593695,50.2365649674054,52.280875710633374,56.213175010351534,59.21950344331413,59.992955586106596,58.646355477049326,57.778769735192505,58.30121260229172,58.17278071805289,58.998613295161675,58.695836875517664,57.55945233731672,57.40250322751599,57.89020569654975,51.73789213,52.5158087
Lebanon,2012,1,16.51424044409003,15.310851786851353,14.182459152854577,13.316313241859786,12.886552968249875,12.594764140306278,12.217091907598023,13.065130603277371,13.843124784335483,14.692060809837336,15.502826858080844,16.317418417465404,17.355538840415225,18.402510789546433,19.24256685211019,19.847097347854056,20.460066593280438,21.009028415803282,21.489728378232144,21.468382871122035,21.30789039334588,21.256157602144153,21.20859677440479,21.21609795427023,21.697185446959995,27.28153765,27.38460539
Lesotho,0,0,7.3142103054283165,7.305855385441081,7.447928167222991,7.471829212924485,7.567618986565641,7.819907380590167,8.076999325164554,8.373388152487557,8.718986818706172,9.157858231265516,9.798347843565377,10.438698841383205,11.207640458176238,11.888092619914184,12.150660348866017,12.277759715258647,12.31575186323995,12.261479748861259,12.257118875512072,12.247273046666997,12.252678427861603,12.231036495429198,12.17501008100035,12.065987019981923,12.052291978809093,10.95351669,11.02899787
Liberia,0,0,1.886479497524995,1.829310553290558,1.777506165394155,1.711289473002073,1.6852736428941713,1.6421561251993588,1.624248452415757,1.620175218949605,1.6545858146561967,1.6787816087595904,1.726767407438754,1.7523248690712387,1.7760250333742178,1.8029193496563516,1.842778964745701,1.887108016352818,1.9213589873007926,1.9647699905890288,2.0144643629458825,2.041346666513999,2.053601092158885,2.07587109967971,2.0926673376903997,2.1119222651612874,2.131993019952088,3.487424859,3.567727998
Libya,2010,1,6.931335555574088,6.915560230577356,6.931567594717232,6.981086127120709,7.039733908480781,7.122742582236163,7.246375372728459,7.471656941528813,7.690540323670031,7.914447543850638,8.134540947346279,8.35658997043861,8.590881700320931,8.853589820915943,9.128460956368496,9.416731409138215,9.681708832225727,9.985462240823354,10.278374711573694,10.61185816011674,10.959930567421578,11.239327225016078,11.518591811861462,11.787480123727326,12.09234963822133,12.445166683155938,12.763548649447948
Lithuania,0,0,43.024890584452265,47.137453759056406,48.7008441559862,47.93527434610545,44.70635795683767,42.26803056777964,42.318397467015615,41.626870829949624,40.96143031533323,43.539015874643965,43.75604657126916,44.508497713026976,45.25040160493919,48.63977068063836,50.37387890611023,52.67394424648454,51.29523164524388,47.93045404936457,49.35165735635308,49.88879220240975,50.390709066585714,51.26265810908449,50.17005033817391,50.61155078814833,51.568719534793395,49.3332328,50.17120245
Luxembourg,0,0,63.785299929878235,63.49581734700296,62.88018862071104,63.15325787702662,62.97543605528397,63.62140898796043,62.34518483635507,61.16731517509728,60.54091221636489,60.103051922314705,60.54574998599204,61.35553439762638,60.33682969689692,60.35798588866579,60.2111133914611,60.332129843560224,59.158907193287625,59.670579348832725,59.901016465037195,60.01771014397691,59.16609222030112,58.74374263839812,60.7870664133348,59.49571983342813,58.629173868669824,51.19050461,51.24009568
Malawi,0,0,1.478529676003673,1.522501540884017,1.5907536609754358,1.6405235941830183,1.6756822930317856,1.700746212386163,1.73383262203804,1.7393066818986902,1.7294313954989218,1.7018018105491768,1.6780404216853433,1.6670579107001955,1.6649545917410546,1.6540537543709581,1.662903538722552,1.6703133488354802,1.6800094464564461,1.681464417060366,1.6836766380719042,1.6821816269594987,1.6814746158257887,1.6827777664487042,1.6947061152702194,1.7097329669420773,1.723601507051364,2.211482396,2.232422159
Malaysia,0,0,10.936626766989464,11.032696547957826,11.126012313447703,11.281162990069507,11.239332105125703,11.26570355691448,11.29694722235449,11.39206840492288,11.562778571173583,11.766529455021832,11.965727090247345,12.165641428795325,12.478202723415558,12.81016433432987,12.913464392770097,13.02863841653073,13.155381132833623,13.343771153297139,13.583508921644576,13.935483213443236,14.338698568390345,14.745024784244746,15.130912431094448,15.533432779562858,15.944518451765399,15.60358333,15.92628116
Mali,0,0,2.3113251997043274,2.2256646814141208,2.1478553637411806,2.068610820746824,1.9948005478992537,1.9152273402492062,1.838896029212309,1.7842819139115456,1.749608640172593,1.7055249373137078,1.673081177492427,1.6359429083214356,1.6111952725983296,1.5917956771820205,1.5720219477167132,1.568477499284875,1.5597037122691355,1.5621242008755383,1.5671771116789617,1.5502823696374117,1.542039008499144,1.5317461176251168,1.5230114325360142,1.5178247642666582,1.5161881852320076,2.743851629,2.732976682
Malta,2010,1,29.02843267357484,28.6193296596078,29.057336691892125,29.16177405280791,29.72809280757317,30.162763400888668,30.215448598991856,30.89936806246751,32.248687342163116,34.32083348384067,36.412390056577124,37.038073623253304,36.99784579095838,36.521970385014875,36.137942721572614,36.52243248463478,38.14876587681467,39.786194077556274,41.316237520732614,42.365998589012236,43.98950080577456,44.440120307109844,45.28745702667441,45.26406975188219,45.59115238932433,45.60580425252723,46.04968420312898
Mauritania,0,0,3.2128514056224904,3.154823796541156,3.12167482443073,3.0679062771488965,2.9520839479118375,2.836576925969164,2.7493603320544646,2.674126634145123,2.634003202017172,2.570303118888546,2.49487328916161,2.4387939030152426,2.4002754447909433,2.357649862872735,2.3573961698096473,2.3656429702683393,2.3790765045110533,2.3958215457734524,2.4125694007211957,2.457313111653661,2.507719432195125,2.5645075818003265,2.618742708401702,2.681212286570658,2.7447849566185636,5.228514906,5.259760512
Mexico,0,0,6.512318281076243,6.621608874381894,6.6923038937803145,6.765685586890891,6.7195797784030615,6.789611627433459,6.814356907494461,6.733325042812048,6.639150951146588,6.586442390284519,6.662777916266788,6.710216876006854,6.651575745146621,6.728660544281418,6.559585192118773,6.4098541343168485,6.490648689649925,6.473722595713969,6.419957844726284,6.371200296281268,6.38207108478359,6.5444298516337485,6.6089493130650485,6.660542009584562,6.865927187481013,7.965706794,8.283881211
Mongolia,2012,1,15.55563974958714,15.964591665944974,16.468060382157226,17.04774159634154,16.49420630751227,15.870746109162647,15.27040961222448,14.66778440452684,14.130624751555532,13.97011234116137,13.988272231251592,13.93247230902901,13.870406674587425,13.806047983141422,13.790548425193466,13.723393960796804,13.748627891875788,13.891870503112804,14.107125918507357,14.231739808262978,14.301705881478304,14.38588540497324,14.502513680605936,14.844086894721343,15.240361240404429,18.02045046,18.7034835
Montenegro,0,0,46.3126688534073,47.2950161430421,48.50267178506646,49.72928436911487,50.458017391076645,51.45852474077963,53.39646053233541,55.53951231103579,56.631126539383416,56.31316997838289,56.42246666273114,57.071506385286156,57.511742829985344,58.08931382588183,57.971627169627254,57.42723766998173,56.771085743367976,56.44240442249156,56.67325338861013,57.089499886304814,57.56516666908368,58.06116157738081,58.57094610894003,59.082967537237266,59.710462588160425,90.12218449,90.05932077
Morocco,0,0,8.989433096045685,8.959708362435254,8.828612100002884,8.761605015585724,8.690132500363722,8.626722522447022,8.620282701303184,8.627399465495323,8.628145795367814,8.72561222369195,8.79487580362634,8.960280676646358,9.129311328407093,9.33061063425424,9.484919649732547,9.654414900427325,9.84246756496306,10.0524014357191,10.290388909212467,10.454440352072762,10.640758238293133,10.835306573005072,11.045538304202362,11.27081174008199,11.483313032290303,13.75121161,14.23024511
Mozambique,0,0,1.5462843362512197,1.5501410832269267,1.5413381678546698,1.5443759095700476,1.5721992713862303,1.606557227083324,1.638639733944667,1.679349596060722,1.7304725488618544,1.734946836452257,1.7519048427834212,1.7647213709599614,1.784079384250027,1.8142935709686092,1.8398387712245121,1.86801107850625,1.8834565209154934,1.9111395038803274,1.9426670565542872,1.9415400516795867,1.9449638419811095,1.9453653006765999,1.9491982710922908,1.9564750404380207,1.9620962036196279,2.913292185,2.921347325
Myanmar,0,0,14.229151171017113,14.22655896042135,14.211903667071343,14.22276246071954,14.164877272786683,14.19545682397513,14.223627432022207,14.255384916873416,14.3077551571502,14.437507293523177,14.627994961150922,14.758008940888317,14.9347396613192,15.12623174075567,15.237241706560848,15.371347556972253,15.593943173075424,15.859088469126771,16.184280940704785,16.484838424767286,16.832847071917772,17.223983801425522,17.621454110433163,18.107002477794346,18.634108621215656,17.75553348,18.3085579
Namibia,2010,1,1.9589657051892704,1.948660219899905,1.956556276372803,1.9574329077652985,1.9895390576608245,2.0364084021657805,2.1143720789862557,2.1748745162774017,2.257404129623159,2.3669665580224293,2.479684695553229,2.428074862351515,2.3829083039385504,2.410711862458511,2.4012743894991817,2.3695826686670283,2.321796889187843,2.2541559598827026,2.2022313987301443,2.1417186318949333,2.1077202688027667,2.092550741921215,2.0776598260324395,2.0846149506650087,2.096835348940322,2.1128333349892716,2.1271867700517886
Nepal,2012,1,3.915224159786365,3.930751885324593,3.9070573933176527,3.8989947846860367,3.8685666937312724,3.8771699798430554,3.8771569366214362,3.8084691810126006,3.8073440154104876,3.8621416839031393,3.9395161901873057,4.018040834292895,4.093458456449906,4.1709102915185765,4.220636093877216,4.269028062677403,4.33231391755846,4.415379810040578,4.5335972141330725,4.618467657894133,4.742533669073065,4.909388357714951,5.067943626811316,5.221241077143974,5.331170729434998,5.430888159,5.617980313
Netherlands,0,0,65.05144898969098,65.66853067238146,65.32435692295532,65.94867742466754,66.51563909927421,66.4414998734838,66.45152553836904,67.25139652650554,68.22329679426967,69.55911001870851,70.74394840673334,72.25030387724061,73.70932869190769,74.29612788534808,76.04553526250695,77.61113379225203,79.01138013083505,80.60566999395296,82.55332374303012,84.39314412671987,86.25492555578461,87.37623503132983,87.56562700711437,87.77985590607466,88.66865285044068,86.65600538,87.60291075
Nicaragua,0,0,2.2300306517518336,2.2754082020465676,2.3428332028225425,2.4033867956669823,2.459100580799064,2.4954128896454555,2.535717325759035,2.570606011852037,2.626590206556711,2.6565646337763664,2.7283226716716573,2.8202334983272284,2.9116875709468717,2.9828863263446435,3.0008576729079643,3.0428978834954723,3.0980499823906253,3.1685457480222046,3.244988288234767,3.321681135212649,3.4273125249685332,3.5124343872176027,3.598560510678144,3.6850614969644395,3.769370729873397,5.219440132,5.41371954
Niger,0,0,1.9936328416779574,1.9613338017901656,1.92543537984511,1.912481274279424,1.8721633118270817,1.8508191431959062,1.8436863485850186,1.8600315720459855,1.8759110064359181,1.8941630945990608,1.896392350837425,1.9197527384405877,1.9325130425203154,1.9556718299730325,1.980278661527044,2.004847806706577,2.0280097329254976,2.0613349722349708,2.100458423745105,2.086443463745058,2.0762891854768326,2.0662779387284687,2.0567892756939616,2.0506294901578936,2.0380696537927245,2.81112097,2.833969664
Nigeria,0,0,2.2363636211155664,2.202388958187852,2.1405364030275655,2.1045993120839035,2.0798728573723193,2.052809814226648,2.0328101940854193,1.9955969331055565,1.9797871432788432,1.9446856352334303,1.9330216125796496,1.9012948792952733,1.8739078699282783,1.8492994931034246,1.8209912065391824,1.7902422571889127,1.7597834910371972,1.7344960687138193,1.7120158764236453,1.6929815703539473,1.6746576844181564,1.6605457457167307,1.6475333107326802,1.6403012929617529,1.6396891800163482,2.770989678,2.755843242
Oman,0,0,1.7163555982235417,1.7788665251681137,1.8604404361166553,1.9648254952780224,1.9484479480938475,1.9290955164530954,1.9104215672473275,1.8985337695984477,1.883620307649165,1.9329321351710422,1.9932672622769674,2.048057048886833,2.091985194175154,2.142754177793246,2.189283515315104,2.227940938490013,2.3410043635739726,2.520003921860408,2.727002220991078,2.8045874906416346,2.935079763444063,3.1255270857321955,3.339992128633523,3.5776376905431273,3.8977794556503955,3.330701507,3.244749853
Pakistan,2010,1,6.27184447728938,6.374233375554162,6.509917213881286,6.692247145448141,6.901710897898623,7.124491428464786,7.288183374524112,7.65785644266248,7.928295519286459,8.222161105936266,8.560125959454034,8.482795620020736,8.468830377755035,8.43217437546659,8.397003388727688,8.36650327773778,8.251306743497693,8.137956100881086,8.037944459956721,7.969475223587032,7.915155779354121,7.916213974452123,7.949957316613282,8.016859743433363,8.090637223380627,8.192548576921796,8.27776739845508
Papua New Guinea,2012,1,6.316922155668812,6.372330221559559,6.426205922856313,6.509078451524495,6.533367405195608,6.578376035249667,6.628546121685123,6.684025621369289,6.760049866697219,6.828208689847918,6.926155929348618,7.029783503428524,7.131922948541347,7.235367061735496,7.299803772921806,7.333330102079708,7.34353946274476,7.378959782352809,7.437098796910532,7.5111787752890855,7.600311518682407,7.691835589084673,7.7869735902791755,7.888480337138241,8.022954227670366,9.703930648,9.936730619
Peru,2010,1,6.729377290545656,6.897627129420542,7.127934374202926,7.355818821106424,7.545844783567256,7.738865791618873,7.412228211195643,7.074186037443957,6.652526865816485,6.1053838067250945,6.148274539054202,6.108594895931754,6.101664870666594,6.13402999106722,6.154778780046182,6.19766497979268,6.276338153917925,6.407428780170155,6.560741334711559,6.732895807518741,6.9033763635261245,7.051011002684019,7.139915931214477,7.17639888727025,7.205361236477899,7.276357819874338,7.334467307740313
Philippines,0,0,8.477421544136089,8.7380070103714,9.06358656799301,9.444115819699697,9.663881734651772,9.825788896776116,10.099299725550441,10.397764314084256,10.616929683992117,10.765848032910677,10.902822654287592,10.997403192242158,11.069082498159851,11.113096988307763,11.09328363409734,11.135592334259771,11.13002318200661,11.195470356539838,11.262618075766007,11.298204942847734,11.3083032341093,11.496966599838549,11.661580117631788,11.844922389372439,12.047193479630094,11.72569556,12.01878986
Poland,0,0,50.10727989063194,49.602162250534356,50.288288413573625,52.1031248660772,51.66277145750209,52.77756647794573,53.129204791467174,55.072169566529936,55.14928410006538,55.37224931261901,55.699783554245,56.24827082205087,57.293234532029075,57.99617952836657,58.86453640881935,59.90835391715126,60.35769674775525,60.96011221337148,61.462967204774706,61.54226694485271,62.61371230200411,62.56616027951065,61.43068712859332,60.923995664555,60.70462782979665,76.4206232,77.25793935
Portugal,0,0,27.393033344204984,28.69556709074807,29.37229301833304,30.379179459845904,31.035841312725776,31.27151243889466,31.879798381842235,32.166033720669404,32.52510374738409,32.93796745681299,33.693131743341006,34.556093846524384,35.12579955037557,36.35161420235297,36.908227564195165,37.0832149289327,37.290054902470374,37.7124039587644,38.30267376644503,38.39864514149103,38.58716306204828,38.810323319749514,38.39963649865754,38.28510236843213,38.275321990746754,44.06845226,43.78018228
Qatar,0,0,3.5748673302341736,3.7110227945736507,3.8793477489133097,4.095846309356175,3.9442635939303123,3.8425614585668386,3.7456986108643386,3.6845777109341857,3.6609633954296186,3.416187950498608,3.507720730504688,3.51427343570097,3.5269973929157397,3.5486070186385645,3.1944726920008137,3.007121395291196,2.997904877250865,2.953574259914535,3.0382545335444315,2.970240615523056,2.923848788613155,2.8969703142928185,2.8745096986746104,2.8471673315903443,2.983748741231,3.881025091,4.122099981
Republic of Korea,0,0,17.949841869205244,19.3678064220837,21.04275524545076,23.11878136449188,24.615153261590127,26.131892226895058,27.671608719284755,29.183461532446856,30.584168761854738,31.583361206011446,32.78078820711694,33.96042748389982,35.34604748973322,36.907278246241574,37.91112205195014,39.057598776821074,40.379325058871004,41.91707058320447,43.588653147492586,45.28696945917745,47.311473202919544,49.66589292372529,52.27658435602628,55.11427856624059,58.399049252464025,54.83946666,56.89903003
Republic of Moldova,0,0,40.14268775632908,40.038155280961305,44.42432336789039,44.37478893624545,40.426947995198205,34.04639171745828,31.17908326202255,30.520507827499756,29.888333026082993,29.79413502844458,29.90753491491508,30.755395683453237,31.20221529338579,33.69261084494328,33.737428800091664,34.183200628934976,34.53425496275407,35.01287903067576,37.08910786594522,33.391110599814745,33.97846724798895,32.68487825900797,33.983793906088664,34.96311557824401,34.92721712101693,29.18542306,29.2458574
Rwanda,0,0,2.051105608140802,2.2200729977115974,2.4069055008268685,2.5876854068112856,2.573542618198364,2.5135913374324637,2.4118170850807146,2.238163887081039,2.0821338071272777,1.8737357477387733,1.7334631848517532,1.6067246609856543,1.5221445361082222,1.4730402637038444,1.492700375591236,1.5219287022662547,1.544537831360113,1.5592720671139155,1.5747054238038405,1.5914184453179547,1.6144583886431307,1.651291425882238,1.6960149063091159,1.75238669561774,1.8102930465430593,3.439655439,3.589230397
Samoa,0,0,3.4926581666565952,3.4945577050808714,3.4975605996834416,3.4930902675683617,3.4820202728361527,3.4638072821317527,3.4540815440959505,3.4445814084766653,3.4393020509704564,3.449376831590591,3.4691910889405357,3.4876972746378487,3.5162964663460197,3.5499271096471214,3.5439034908278693,3.5375868603916616,3.541223331696404,3.554534469772911,3.5763455664070904,3.5899268679088276,3.6067671837071433,3.6285079072108726,3.6572677140776193,3.6948994883985327,3.7421609951680894,7.507906948,7.585714129
Sao Tome and Principe,0,0,5.932216995520735,5.918184250704359,5.833449229675645,5.855147745654205,5.949222340974148,6.014827248566233,6.129628957963077,6.144437140979109,6.16459540010122,6.189555125725339,6.191929467616141,6.203251221701406,6.205443097257636,6.185226579963422,6.067690937430416,5.881044155937871,5.744439639555405,5.651677024284018,5.521921362517465,5.462792852846018,5.536269732581717,5.466586142985069,5.45657982802577,5.490400573608973,5.550607466748024,8.822398943,9.028415371
Saudi Arabia,0,0,2.2045184411728593,2.2433898391723113,2.291035014734161,2.3489722240553172,2.411704247008867,2.479963815375559,2.5640311493011203,2.6462610099734425,2.6889968176292496,2.7361207653044812,2.796473264646126,2.8626270754157623,2.9447942188814564,3.043141898310707,3.1090712246186096,3.18238268649133,3.2672764217828467,3.3288768813482896,3.438874971974513,3.4144756091879214,3.418121121707612,3.419832345591773,3.471144614432575,3.5711632844726706,3.6981278466653493,4.09866181,4.204030805
Senegal,0,0,2.8773142730557475,2.831495162913078,2.80815679726408,2.7486276136616667,2.6651342014111723,2.6080739679303497,2.552906428983062,2.5534248739930336,2.531810681473088,2.519902647462132,2.503575077204747,2.4955722494111354,2.488231823502607,2.483651443721589,2.5243642042643155,2.5649696185821638,2.6104775629545096,2.6590802889836573,2.7129367447582817,2.7526862052811247,2.797420383092362,2.8474661469324456,2.903122032573437,2.969451484897229,3.035112382594234,5.64196185,5.649526991
Serbia,0,0,54.91338173242812,56.39026992948846,58.023005340003586,60.72987795850082,62.1951709379382,63.22832051229901,64.09980780272063,65.74464673695736,67.8586376944329,69.28148755376372,70.93996389258913,72.72005647682114,74.60127128506075,76.3242347665947,77.83817434607977,79.06560371432724,80.85102735672474,82.82666104979955,84.89137119217668,84.96413997099017,84.9846445592956,84.52566200622769,84.40888926785158,83.40324969067913,82.13836093054411,87.88075138,87.67048348
Sierra Leone,0,0,2.4661162027882617,2.4070418679753702,2.340490697901053,2.302069748438238,2.262408814977299,2.2768923452729286,2.233033374080563,2.226393395085217,2.213075599238315,2.254910477740226,2.3190763970139576,2.368549265017187,2.401916085679136,2.4631444963882676,2.486087380173059,2.5100001819808564,2.5322816180190455,2.546257732870909,2.564671686485954,2.571444156070525,2.5745666424236497,2.582177236950892,2.586946586457499,2.595403817867739,2.615827921612761,4.229629449,4.31564152
Singapore,0,0,24.082721442858478,23.8701349732652,24.01896668312349,24.326813459815362,23.74040511030037,23.601449722052312,23.615984159759094,23.6894574336219,23.79485819736254,23.439516366796425,23.602773021707634,24.5825704416177,25.221376141680725,25.728580263033898,25.855842448876654,24.84549205541822,24.43280111815607,25.33175955519849,25.85738226875084,26.871023101699024,27.54216191175538,28.427559684262114,29.204398613165857,29.821850109539255,30.65745031952195,34.45838519,36.50811207
Slovakia,0,0,47.40193055025659,46.60709574381186,46.02988479388949,45.554092792632005,44.33147149428449,44.12338103216044,43.870011702033715,43.4596239450558,43.411793524250655,43.17359027468053,43.25047536578616,43.545638178172595,44.024883289776405,45.00924749390774,45.743817203400525,47.28723247886083,48.705084907086196,49.82747308687834,50.6385321291502,51.52430801513934,52.3010389677155,52.68359418944829,53.16011426464419,53.916616778528564,54.75640964734832,55.93441716,56.5148897
Slovenia,0,0,46.45634506020041,48.17883404811658,48.483419731050354,49.53484445230648,49.95856439716226,51.464382896700634,52.78788310021704,54.05525341078997,54.689845016780424,55.61981064827365,56.580246975477934,59.00388478819561,60.23649332102161,61.353459230162464,61.840639244833234,61.81489523428217,61.22496433016906,60.16466397243866,59.99024691701532,58.85788635565408,58.74266403326141,57.890641194240835,56.308984568230535,57.06868469628031,55.886998908496786,66.15393926,66.76943881
Solomon Islands,0,0,6.7696149137586215,6.789376172676957,6.825606330864395,6.874937374052261,6.892781658218701,6.934247022352749,7.002779612082867,7.049443216000318,7.131692777434481,7.215490542494498,7.303058557668901,7.404656656585,7.508466925017828,7.63324665154346,7.70756164178546,7.780417082374074,7.85909258869292,7.927295596507642,7.9812677958780816,7.97751522560487,7.979268647966249,7.9778901473581785,7.995516787348891,8.036370087526299,8.076675954655672,15.13753326,15.34192763
Somalia,0,0,1.5923776417403894,1.572609879024542,1.5503367065477107,1.5248983301001768,1.504552511147473,1.4841001688230095,1.4659266764654166,1.4374073123639828,1.4138465439995491,1.381559618836714,1.357388198605775,1.336062103149618,1.317835066475648,1.301731353433033,1.2906098010535954,1.2788667850408144,1.2689972298430103,1.2625354261347221,1.2590620668445383,1.250615591648719,1.2451744868285421,1.2399998744613994,1.2361837248821494,1.2329309619543207,1.2351227139285623,1.818373509,1.811545317
South Africa,0,0,12.07841901339426,11.872657836045509,11.904675914968179,11.987954076673047,12.134961649943621,12.499111368674619,12.535523861071379,12.841082695733558,13.27459103824115,12.439635215799987,12.042015290141714,11.803048095662076,11.61241920078424,11.38782840940051,11.4800402825653,11.48555960140364,11.477743275380664,11.580320729358531,11.668730793840252,11.69253937970138,11.720629090426815,11.775095053050428,11.965950393537833,12.186915520676216,12.439588071011475,15.93632312,15.43559395
South Sudan,0,0,1.8188846976005237,1.8358134813502947,1.8486233928235696,1.8559679755158378,1.8575525309153234,1.86116885173532,1.866146797189794,1.8588162491885587,1.8546968123991434,1.842491482741919,1.8377073139734386,1.8391891765245294,1.8392276325271155,1.8378618381723506,1.8281593447763598,1.8188500403600947,1.820089706546875,1.832260695333691,1.8601501918519805,1.882267733868257,1.916618019531627,1.9609793501322546,2.014139049588617,2.0744411658566526,2.129144464999834,3.410389933,3.418609609
Spain,2010,1,41.86601793661009,43.21589977985122,44.43025679378135,45.632861060196696,46.56259251156815,47.389327120472366,47.74357147276455,48.139183509938704,48.802902799952136,49.56741515653291,50.08535820372499,50.801886649270514,51.23905791812125,51.73460144551799,52.004064592208714,52.479734855361535,52.62038457772641,52.97046974556217,53.182146552910844,53.55321898655879,54.01132668842238,54.18949189003793,54.56524060701187,54.37092563938966,54.137053595497605,54.109809246376436,54.281443820464744
Sri Lanka,0,0,3.8659676840733685,3.9802894610921493,4.082461861007952,4.216979115785047,4.269655458154143,4.304988544952635,4.4043514011482605,4.569075778856389,4.7320196195404245,4.8885540701808985,5.045042417364879,5.235112959630329,5.437569920658284,5.641957928037613,5.841040533302816,5.9701510590340385,6.09823346535906,6.257010457620013,6.3339087693266976,6.282914191320772,6.316328029375765,6.333835316978382,6.354172682645106,6.3968049594659036,6.415271423855115,11.08098862,11.16224271
Sudan,0,0,4.281663550919422,4.28332289513636,4.288928170725882,4.303677719548842,4.300796888628632,4.298157639012836,4.2988188818688915,4.3044316131230405,4.321573524843374,4.338266989147397,4.370630040579295,4.399277853813631,4.44496458269987,4.503334042660573,4.496929804170474,4.496854649164777,4.5103809207048675,4.522732640418941,4.5376736567540545,4.540805409362168,4.549455609514794,4.558520447268876,4.5712930631818605,4.590140572380273,4.616282308574306,3.58153932,3.663659316
Suriname,2014,1,7.591375755862458,7.633795102874047,7.766500746306952,7.957460394350071,8.170268659832375,8.534960677295972,8.926751375959775,9.152828312077455,9.339980258301052,9.480712713500486,9.61148922378869,9.854623283900045,10.051613720383461,10.217515909237628,10.388264278062042,10.607650737030049,10.808389684120607,11.043075468489864,11.31461236736647,11.607999342219461,11.834918431602194,11.98635036914096,12.145877995974388,15.12226754,15.53595972,15.8143514,19.9
Sweden,0,0,34.254465268900205,34.05963438232525,34.05690519426313,34.373977207727386,34.64393951904525,34.97488486967421,35.497223243453206,36.46597366365789,37.39494183401038,38.028498329578824,38.44522293550289,39.19948909544509,40.51678923439526,41.073153854911396,40.927459430945746,41.202362197494296,41.500440852497775,41.23303559761962,41.075157232905596,41.56303810698309,41.96357869750679,42.00167514220012,41.75849902692935,41.78224599471834,41.534966192469376,42.39217057,42.60784616
